source_row_index,place_id,custom_id,embedding_row,has_embedding,embedding_text_hash,error,usage_total_tokens
0,10003583651993080880,location_0_10003583651993080880,0,True,,,
1,10004608666468214907,location_1_10004608666468214907,1,True,,,
2,10005805960616076113,location_2_10005805960616076113,2,True,,,
3,10006821318308583917,location_3_10006821318308583917,3,True,,,
4,10008423346367752387,location_4_10008423346367752387,4,True,,,
5,10009000718945218123,location_5_10009000718945218123,5,True,,,
6,10009768886222224142,location_6_10009768886222224142,6,True,,,
7,10011495148047197508,location_7_10011495148047197508,7,True,,,
8,10013996276798556964,location_8_10013996276798556964,8,True,,,
9,10014018019096173120,location_9_10014018019096173120,9,True,,,
10,10015572513968130224,location_10_10015572513968130224,10,True,,,
11,10018079025276783748,location_11_10018079025276783748,11,True,,,
12,10018918009980888043,location_12_10018918009980888043,12,True,,,
13,10020937264133767732,location_13_10020937264133767732,13,True,,,
14,10025016533893159046,location_14_10025016533893159046,14,True,,,
15,10027384592122843799,location_15_10027384592122843799,15,True,,,
16,10028424995569525530,location_16_10028424995569525530,16,True,,,
17,10031287182173446612,location_17_10031287182173446612,17,True,,,
18,10031451402263435216,location_18_10031451402263435216,18,True,,,
19,10035064399893645692,location_19_10035064399893645692,19,True,,,
20,10036363923581247228,location_20_10036363923581247228,20,True,,,
21,10039176725101377705,location_21_10039176725101377705,21,True,,,
22,10039533104628781535,location_22_10039533104628781535,22,True,,,
23,10040561722196699172,location_23_10040561722196699172,23,True,,,
24,10040834878732250133,location_24_10040834878732250133,24,True,,,
25,10041173435943460379,location_25_10041173435943460379,25,True,,,
26,10041275879185901332,location_26_10041275879185901332,26,True,,,
27,1004248153072138668,location_27_1004248153072138668,27,True,,,
28,10043236507144404966,location_28_10043236507144404966,28,True,,,
29,10045409968137258125,location_29_10045409968137258125,29,True,,,
30,10049218716415462777,location_30_10049218716415462777,30,True,,,
31,1005051950881967952,location_31_1005051950881967952,31,True,,,
32,1005150174791382407,location_32_1005150174791382407,32,True,,,
33,10053177346689123939,location_33_10053177346689123939,33,True,,,
34,1005494573649806880,location_34_1005494573649806880,34,True,,,
35,10055954475851320158,location_35_10055954475851320158,35,True,,,
36,10058157805088549016,location_36_10058157805088549016,36,True,,,
37,10059248205818202197,location_37_10059248205818202197,37,True,,,
38,1005927808551191321,location_38_1005927808551191321,38,True,,,
39,10059369492204174400,location_39_10059369492204174400,39,True,,,
40,10060749704664936759,location_40_10060749704664936759,40,True,,,
41,10066187768921798512,location_41_10066187768921798512,41,True,,,
42,10066264356952619995,location_42_10066264356952619995,42,True,,,
43,10066954878783854656,location_43_10066954878783854656,43,True,,,
44,1006717962124273583,location_44_1006717962124273583,44,True,,,
45,10067511909970376555,location_45_10067511909970376555,45,True,,,
46,10067752897146885132,location_46_10067752897146885132,46,True,,,
47,1006859454917429233,location_47_1006859454917429233,47,True,,,
48,10068763633665861854,location_48_10068763633665861854,48,True,,,
49,1007017587704863274,location_49_1007017587704863274,49,True,,,
50,10070300131625472767,location_50_10070300131625472767,50,True,,,
51,10070438880564619218,location_51_10070438880564619218,51,True,,,
52,10072949609991092630,location_52_10072949609991092630,52,True,,,
53,10074320188440322550,location_53_10074320188440322550,53,True,,,
54,10074527456636244392,location_54_10074527456636244392,54,True,,,
55,1008387308620863524,location_55_1008387308620863524,55,True,,,
56,10087067044542218628,location_56_10087067044542218628,56,True,,,
57,10088182885821367608,location_57_10088182885821367608,57,True,,,
58,10090304532582808024,location_58_10090304532582808024,58,True,,,
59,1009865102917206669,location_59_1009865102917206669,59,True,,,
60,10099470969952365585,location_60_10099470969952365585,60,True,,,
61,10099759495053964094,location_61_10099759495053964094,61,True,,,
62,10100464005104076346,location_62_10100464005104076346,62,True,,,
63,10102784124041993733,location_63_10102784124041993733,63,True,,,
64,10103481082209843882,location_64_10103481082209843882,64,True,,,
65,10104975135964199651,location_65_10104975135964199651,65,True,,,
66,1010637559968091947,location_66_1010637559968091947,66,True,,,
67,10106677697736184767,location_67_10106677697736184767,67,True,,,
68,10108290999616029561,location_68_10108290999616029561,68,True,,,
69,10110146075112255785,location_69_10110146075112255785,69,True,,,
70,10111474923228021505,location_70_10111474923228021505,70,True,,,
71,1011178731177770693,location_71_1011178731177770693,71,True,,,
72,10114793632205043792,location_72_10114793632205043792,72,True,,,
73,10114854913390430404,location_73_10114854913390430404,73,True,,,
74,10115054298888072009,location_74_10115054298888072009,74,True,,,
75,10117846807611083291,location_75_10117846807611083291,75,True,,,
76,10120022267352101755,location_76_10120022267352101755,76,True,,,
77,10120840805938324149,location_77_10120840805938324149,77,True,,,
78,10120985333392191704,location_78_10120985333392191704,78,True,,,
79,1012261819531840246,location_79_1012261819531840246,79,True,,,
80,10128475563573460143,location_80_10128475563573460143,80,True,,,
81,10131291608176657319,location_81_10131291608176657319,81,True,,,
82,10133301474278829002,location_82_10133301474278829002,82,True,,,
83,10134988156630716951,location_83_10134988156630716951,83,True,,,
84,10136845162612644398,location_84_10136845162612644398,84,True,,,
85,10137693034819546580,location_85_10137693034819546580,85,True,,,
86,10138363863663162150,location_86_10138363863663162150,86,True,,,
87,10138642521192878336,location_87_10138642521192878336,87,True,,,
88,10138785551962982254,location_88_10138785551962982254,88,True,,,
89,10138954398742053224,location_89_10138954398742053224,89,True,,,
90,10139581537626868576,location_90_10139581537626868576,90,True,,,
91,10139784627054372404,location_91_10139784627054372404,91,True,,,
92,10140448134795718214,location_92_10140448134795718214,92,True,,,
93,10140729140834696318,location_93_10140729140834696318,93,True,,,
94,10144564057240538611,location_94_10144564057240538611,94,True,,,
95,10146924802837284320,location_95_10146924802837284320,95,True,,,
96,1014797344167142200,location_96_1014797344167142200,96,True,,,
97,10148079271615152325,location_97_10148079271615152325,97,True,,,
98,10154282613703222031,location_98_10154282613703222031,98,True,,,
99,10154383570943877784,location_99_10154383570943877784,99,True,,,
100,10156886248729670396,location_100_10156886248729670396,100,True,,,
101,10160405289740430274,location_101_10160405289740430274,101,True,,,
102,10161361082509645308,location_102_10161361082509645308,102,True,,,
103,10161991376116800545,location_103_10161991376116800545,103,True,,,
104,1016215325911622625,location_104_1016215325911622625,104,True,,,
105,10165489032225788020,location_105_10165489032225788020,105,True,,,
106,10167896717264857915,location_106_10167896717264857915,106,True,,,
107,10167935774043778259,location_107_10167935774043778259,107,True,,,
108,10168800723030959634,location_108_10168800723030959634,108,True,,,
109,10170113339658766588,location_109_10170113339658766588,109,True,,,
110,10170928710224824502,location_110_10170928710224824502,110,True,,,
111,10171046311314239765,location_111_10171046311314239765,111,True,,,
112,10171321788156985131,location_112_10171321788156985131,112,True,,,
113,10171779508740336280,location_113_10171779508740336280,113,True,,,
114,10176136933924108117,location_114_10176136933924108117,114,True,,,
115,1017810316722528167,location_115_1017810316722528167,115,True,,,
116,1017914487883781456,location_116_1017914487883781456,116,True,,,
117,10179429973346696928,location_117_10179429973346696928,117,True,,,
118,10179555984332505966,location_118_10179555984332505966,118,True,,,
119,10179644022428373952,location_119_10179644022428373952,119,True,,,
120,10182344683920270212,location_120_10182344683920270212,120,True,,,
121,10183213512778261535,location_121_10183213512778261535,121,True,,,
122,1018323039795759661,location_122_1018323039795759661,122,True,,,
123,10183458881659669852,location_123_10183458881659669852,123,True,,,
124,10184971697870142464,location_124_10184971697870142464,124,True,,,
125,10189420991804763127,location_125_10189420991804763127,125,True,,,
126,10191609979113332152,location_126_10191609979113332152,126,True,,,
127,10192118233811573317,location_127_10192118233811573317,127,True,,,
128,10193153518049734491,location_128_10193153518049734491,128,True,,,
129,10193394744361605265,location_129_10193394744361605265,129,True,,,
130,10194359129609550101,location_130_10194359129609550101,130,True,,,
131,10195086094041713736,location_131_10195086094041713736,131,True,,,
132,10196444947807010066,location_132_10196444947807010066,132,True,,,
133,10197863049933132260,location_133_10197863049933132260,133,True,,,
134,10198206660446640285,location_134_10198206660446640285,134,True,,,
135,10202499316234520577,location_135_10202499316234520577,135,True,,,
136,10204734784181239814,location_136_10204734784181239814,136,True,,,
137,1020565172820649800,location_137_1020565172820649800,137,True,,,
138,10206441513039382770,location_138_10206441513039382770,138,True,,,
139,10209270728920918479,location_139_10209270728920918479,139,True,,,
140,10209934172068903805,location_140_10209934172068903805,140,True,,,
141,10210607429007501225,location_141_10210607429007501225,141,True,,,
142,10212773346713774759,location_142_10212773346713774759,142,True,,,
143,10215865400156896610,location_143_10215865400156896610,143,True,,,
144,10217114320287175394,location_144_10217114320287175394,144,True,,,
145,10223998217876438018,location_145_10223998217876438018,145,True,,,
146,10226745860802594862,location_146_10226745860802594862,146,True,,,
147,10227440425790190850,location_147_10227440425790190850,147,True,,,
148,10228097275678917676,location_148_10228097275678917676,148,True,,,
149,10229208802128526465,location_149_10229208802128526465,149,True,,,
150,10229319583624005139,location_150_10229319583624005139,150,True,,,
151,10229446238379298165,location_151_10229446238379298165,151,True,,,
152,10229873707097909019,location_152_10229873707097909019,152,True,,,
153,1023449622866892215,location_153_1023449622866892215,153,True,,,
154,10234767803398996406,location_154_10234767803398996406,154,True,,,
155,10235815545010670816,location_155_10235815545010670816,155,True,,,
156,1023742882471852354,location_156_1023742882471852354,156,True,,,
157,10242202744797415610,location_157_10242202744797415610,157,True,,,
158,10242354688769405520,location_158_10242354688769405520,158,True,,,
159,10250304443492819128,location_159_10250304443492819128,159,True,,,
160,10253227355796702467,location_160_10253227355796702467,160,True,,,
161,10255303991794190804,location_161_10255303991794190804,161,True,,,
162,10255947159997476808,location_162_10255947159997476808,162,True,,,
163,10256317385910372764,location_163_10256317385910372764,163,True,,,
164,10256658940686247420,location_164_10256658940686247420,164,True,,,
165,10260546328910529266,location_165_10260546328910529266,165,True,,,
166,10267351398430717017,location_166_10267351398430717017,166,True,,,
167,10269345238481149710,location_167_10269345238481149710,167,True,,,
168,10271395514143872773,location_168_10271395514143872773,168,True,,,
169,10271396427131226500,location_169_10271396427131226500,169,True,,,
170,10271880075063687439,location_170_10271880075063687439,170,True,,,
171,10275709006634036108,location_171_10275709006634036108,171,True,,,
172,10275741634119105932,location_172_10275741634119105932,172,True,,,
173,10276618719141975694,location_173_10276618719141975694,173,True,,,
174,10280180651373432062,location_174_10280180651373432062,174,True,,,
175,10281401116906468284,location_175_10281401116906468284,175,True,,,
176,10282217311809174655,location_176_10282217311809174655,176,True,,,
177,10282638841243813371,location_177_10282638841243813371,177,True,,,
178,10283006135398345317,location_178_10283006135398345317,178,True,,,
179,10284357096932043172,location_179_10284357096932043172,179,True,,,
180,10285547615735296251,location_180_10285547615735296251,180,True,,,
181,10286118392798541940,location_181_10286118392798541940,181,True,,,
182,10286169521518261014,location_182_10286169521518261014,182,True,,,
183,10286644270155756399,location_183_10286644270155756399,183,True,,,
184,10286845084124848192,location_184_10286845084124848192,184,True,,,
185,10286909972913015314,location_185_10286909972913015314,185,True,,,
186,10288049065014479999,location_186_10288049065014479999,186,True,,,
187,10288744803551195978,location_187_10288744803551195978,187,True,,,
188,10289469108301885112,location_188_10289469108301885112,188,True,,,
189,10294238062070740438,location_189_10294238062070740438,189,True,,,
190,10296990288505572542,location_190_10296990288505572542,190,True,,,
191,10297685380896331060,location_191_10297685380896331060,191,True,,,
192,10298413073174369908,location_192_10298413073174369908,192,True,,,
193,10300341832919648099,location_193_10300341832919648099,193,True,,,
194,10301835428763874801,location_194_10301835428763874801,194,True,,,
195,10302275982815247679,location_195_10302275982815247679,195,True,,,
196,10302870950293644796,location_196_10302870950293644796,196,True,,,
197,10303316749016962209,location_197_10303316749016962209,197,True,,,
198,10303703971595794148,location_198_10303703971595794148,198,True,,,
199,10304400730420711727,location_199_10304400730420711727,199,True,,,
200,10304688932321911571,location_200_10304688932321911571,200,True,,,
201,10305328173550575583,location_201_10305328173550575583,201,True,,,
202,10305529310823816746,location_202_10305529310823816746,202,True,,,
203,10305773766862040729,location_203_10305773766862040729,203,True,,,
204,10306142542032312368,location_204_10306142542032312368,204,True,,,
205,10306432646693382192,location_205_10306432646693382192,205,True,,,
206,10307236667605385237,location_206_10307236667605385237,206,True,,,
207,10309701035750270331,location_207_10309701035750270331,207,True,,,
208,10310741108020122940,location_208_10310741108020122940,208,True,,,
209,10311649935253180704,location_209_10311649935253180704,209,True,,,
210,10311655511866326733,location_210_10311655511866326733,210,True,,,
211,10314642195170273043,location_211_10314642195170273043,211,True,,,
212,10315238147327737936,location_212_10315238147327737936,212,True,,,
213,1031712343688196009,location_213_1031712343688196009,213,True,,,
214,10317981242957956894,location_214_10317981242957956894,214,True,,,
215,10320243174427500182,location_215_10320243174427500182,215,True,,,
216,10320264691692117230,location_216_10320264691692117230,216,True,,,
217,10320958578084313718,location_217_10320958578084313718,217,True,,,
218,10321779764526864817,location_218_10321779764526864817,218,True,,,
219,10322673800804195245,location_219_10322673800804195245,219,True,,,
220,10323268059243325962,location_220_10323268059243325962,220,True,,,
221,10323274074912602871,location_221_10323274074912602871,221,True,,,
222,10324752630668398036,location_222_10324752630668398036,222,True,,,
223,10327192390536110806,location_223_10327192390536110806,223,True,,,
224,1032732158927714575,location_224_1032732158927714575,224,True,,,
225,10327379478926816555,location_225_10327379478926816555,225,True,,,
226,10329937270178798076,location_226_10329937270178798076,226,True,,,
227,10330776774202205581,location_227_10330776774202205581,227,True,,,
228,10331870497934193986,location_228_10331870497934193986,228,True,,,
229,10331894632844265468,location_229_10331894632844265468,229,True,,,
230,10332538231110116096,location_230_10332538231110116096,230,True,,,
231,10337862541452122875,location_231_10337862541452122875,231,True,,,
232,10338027582428753495,location_232_10338027582428753495,232,True,,,
233,10338212142550548116,location_233_10338212142550548116,233,True,,,
234,10338290073944932578,location_234_10338290073944932578,234,True,,,
235,10338602737413232570,location_235_10338602737413232570,235,True,,,
236,10339568027600231641,location_236_10339568027600231641,236,True,,,
237,10341844959571445785,location_237_10341844959571445785,237,True,,,
238,10342869546514574089,location_238_10342869546514574089,238,True,,,
239,1034332988084449275,location_239_1034332988084449275,239,True,,,
240,10344462262596376253,location_240_10344462262596376253,240,True,,,
241,10345822575376131417,location_241_10345822575376131417,241,True,,,
242,10348411272130721190,location_242_10348411272130721190,242,True,,,
243,10348519021442136588,location_243_10348519021442136588,243,True,,,
244,10350474025204079862,location_244_10350474025204079862,244,True,,,
245,10350535913826497143,location_245_10350535913826497143,245,True,,,
246,10350636480011065757,location_246_10350636480011065757,246,True,,,
247,10353101525915099597,location_247_10353101525915099597,247,True,,,
248,10354330098494096109,location_248_10354330098494096109,248,True,,,
249,10355030167404299442,location_249_10355030167404299442,249,True,,,
250,10356676362427792229,location_250_10356676362427792229,250,True,,,
251,10356948110380420267,location_251_10356948110380420267,251,True,,,
252,10357400734778630892,location_252_10357400734778630892,252,True,,,
253,10358608935596070167,location_253_10358608935596070167,253,True,,,
254,10359064743718813021,location_254_10359064743718813021,254,True,,,
255,10360913906509225137,location_255_10360913906509225137,255,True,,,
256,10361325185914052086,location_256_10361325185914052086,256,True,,,
257,10363462523398887485,location_257_10363462523398887485,257,True,,,
258,10363655317229825803,location_258_10363655317229825803,258,True,,,
259,10364163754314970285,location_259_10364163754314970285,259,True,,,
260,10366085341954844986,location_260_10366085341954844986,260,True,,,
261,10366694667934066575,location_261_10366694667934066575,261,True,,,
262,10367053444513652773,location_262_10367053444513652773,262,True,,,
263,10367264120541011137,location_263_10367264120541011137,263,True,,,
264,10367751286090618799,location_264_10367751286090618799,264,True,,,
265,10370209792781481058,location_265_10370209792781481058,265,True,,,
266,10373351390626457394,location_266_10373351390626457394,266,True,,,
267,10373860440484884249,location_267_10373860440484884249,267,True,,,
268,10375176175531523139,location_268_10375176175531523139,268,True,,,
269,10375976365442258213,location_269_10375976365442258213,269,True,,,
270,103779950835981864,location_270_103779950835981864,270,True,,,
271,10378134636329997525,location_271_10378134636329997525,271,True,,,
272,1037929514011298972,location_272_1037929514011298972,272,True,,,
273,10379863645010145296,location_273_10379863645010145296,273,True,,,
274,10380147734571719302,location_274_10380147734571719302,274,True,,,
275,10380272378948589910,location_275_10380272378948589910,275,True,,,
276,10382060263770603717,location_276_10382060263770603717,276,True,,,
277,103831257466922662,location_277_103831257466922662,277,True,,,
278,10383525012651191925,location_278_10383525012651191925,278,True,,,
279,10384402845494962068,location_279_10384402845494962068,279,True,,,
280,10390128436616859347,location_280_10390128436616859347,280,True,,,
281,10390547041387653459,location_281_10390547041387653459,281,True,,,
282,10391318938081892583,location_282_10391318938081892583,282,True,,,
283,10391586750145009812,location_283_10391586750145009812,283,True,,,
284,10397335748838509591,location_284_10397335748838509591,284,True,,,
285,10398275223281927585,location_285_10398275223281927585,285,True,,,
286,10398293682046258677,location_286_10398293682046258677,286,True,,,
287,10399425066504531890,location_287_10399425066504531890,287,True,,,
288,1040146052229988894,location_288_1040146052229988894,288,True,,,
289,1040182954896204800,location_289_1040182954896204800,289,True,,,
290,10402249630303406901,location_290_10402249630303406901,290,True,,,
291,1040357166306732142,location_291_1040357166306732142,291,True,,,
292,10404699322453817081,location_292_10404699322453817081,292,True,,,
293,10405989744917902460,location_293_10405989744917902460,293,True,,,
294,10407935950083038939,location_294_10407935950083038939,294,True,,,
295,10411226478262006025,location_295_10411226478262006025,295,True,,,
296,10412331841673762920,location_296_10412331841673762920,296,True,,,
297,10414727759602314469,location_297_10414727759602314469,297,True,,,
298,10414886056704913930,location_298_10414886056704913930,298,True,,,
299,10417648548974276707,location_299_10417648548974276707,299,True,,,
300,10417674651100757376,location_300_10417674651100757376,300,True,,,
301,10418980924571070876,location_301_10418980924571070876,301,True,,,
302,10421983545613835511,location_302_10421983545613835511,302,True,,,
303,10422673936955880561,location_303_10422673936955880561,303,True,,,
304,10423394179537877468,location_304_10423394179537877468,304,True,,,
305,10424522431314874802,location_305_10424522431314874802,305,True,,,
306,10424974492195753951,location_306_10424974492195753951,306,True,,,
307,10426569842130662704,location_307_10426569842130662704,307,True,,,
308,10427926928550117096,location_308_10427926928550117096,308,True,,,
309,10429401805986872575,location_309_10429401805986872575,309,True,,,
310,10430192261531869394,location_310_10430192261531869394,310,True,,,
311,10430806470990400574,location_311_10430806470990400574,311,True,,,
312,10433194816312481647,location_312_10433194816312481647,312,True,,,
313,10433291271662818079,location_313_10433291271662818079,313,True,,,
314,10433534054772815212,location_314_10433534054772815212,314,True,,,
315,10435569294922879318,location_315_10435569294922879318,315,True,,,
316,10436619272732996854,location_316_10436619272732996854,316,True,,,
317,10439698903971334426,location_317_10439698903971334426,317,True,,,
318,10441928162908030852,location_318_10441928162908030852,318,True,,,
319,10442457480671075348,location_319_10442457480671075348,319,True,,,
320,1044324371858988623,location_320_1044324371858988623,320,True,,,
321,1044417735065062573,location_321_1044417735065062573,321,True,,,
322,10444728846988839179,location_322_10444728846988839179,322,True,,,
323,10446163237196328187,location_323_10446163237196328187,323,True,,,
324,10449122774599438889,location_324_10449122774599438889,324,True,,,
325,10449926028831989804,location_325_10449926028831989804,325,True,,,
326,10451539559759592104,location_326_10451539559759592104,326,True,,,
327,10451899875016928930,location_327_10451899875016928930,327,True,,,
328,104526001739669038,location_328_104526001739669038,328,True,,,
329,10453877378065495143,location_329_10453877378065495143,329,True,,,
330,10454579798882938648,location_330_10454579798882938648,330,True,,,
331,1045508751159332655,location_331_1045508751159332655,331,True,,,
332,10455832112213182654,location_332_10455832112213182654,332,True,,,
333,10456430522740019110,location_333_10456430522740019110,333,True,,,
334,10456914705458486262,location_334_10456914705458486262,334,True,,,
335,10456915589396520969,location_335_10456915589396520969,335,True,,,
336,10457755993839431353,location_336_10457755993839431353,336,True,,,
337,10460267640756300410,location_337_10460267640756300410,337,True,,,
338,10461063843999733585,location_338_10461063843999733585,338,True,,,
339,10461609545844862584,location_339_10461609545844862584,339,True,,,
340,10462332936022148954,location_340_10462332936022148954,340,True,,,
341,10463685370279355626,location_341_10463685370279355626,341,True,,,
342,10464120713370115251,location_342_10464120713370115251,342,True,,,
343,10464252851913962326,location_343_10464252851913962326,343,True,,,
344,10464255484494006547,location_344_10464255484494006547,344,True,,,
345,10465099791390070728,location_345_10465099791390070728,345,True,,,
346,10466066478203712916,location_346_10466066478203712916,346,True,,,
347,10467765453387147509,location_347_10467765453387147509,347,True,,,
348,10469587130694770909,location_348_10469587130694770909,348,True,,,
349,10470425692746017150,location_349_10470425692746017150,349,True,,,
350,10470623404747703821,location_350_10470623404747703821,350,True,,,
351,10471082418243211331,location_351_10471082418243211331,351,True,,,
352,10472512386756381607,location_352_10472512386756381607,352,True,,,
353,10473140839859800165,location_353_10473140839859800165,353,True,,,
354,10475887542494303399,location_354_10475887542494303399,354,True,,,
355,10476798439997480191,location_355_10476798439997480191,355,True,,,
356,10484848920479242636,location_356_10484848920479242636,356,True,,,
357,10484874542788828136,location_357_10484874542788828136,357,True,,,
358,10485860509437713423,location_358_10485860509437713423,358,True,,,
359,10488769438971152701,location_359_10488769438971152701,359,True,,,
360,10488847974903403259,location_360_10488847974903403259,360,True,,,
361,10491956946250174368,location_361_10491956946250174368,361,True,,,
362,10492341326861490529,location_362_10492341326861490529,362,True,,,
363,10493438115816882506,location_363_10493438115816882506,363,True,,,
364,10495192034816902549,location_364_10495192034816902549,364,True,,,
365,10497715953372204504,location_365_10497715953372204504,365,True,,,
366,10499537719668545765,location_366_10499537719668545765,366,True,,,
367,10499797639815993162,location_367_10499797639815993162,367,True,,,
368,10499942945496395686,location_368_10499942945496395686,368,True,,,
369,10502775645314626394,location_369_10502775645314626394,369,True,,,
370,10504615937996374680,location_370_10504615937996374680,370,True,,,
371,10505385520603775213,location_371_10505385520603775213,371,True,,,
372,10506501709144305577,location_372_10506501709144305577,372,True,,,
373,10509164059134154889,location_373_10509164059134154889,373,True,,,
374,10509776182079495110,location_374_10509776182079495110,374,True,,,
375,10511929160260628768,location_375_10511929160260628768,375,True,,,
376,10512037548104753541,location_376_10512037548104753541,376,True,,,
377,10513107339311585892,location_377_10513107339311585892,377,True,,,
378,10514976573745422578,location_378_10514976573745422578,378,True,,,
379,10518769852209282864,location_379_10518769852209282864,379,True,,,
380,10524872645203351694,location_380_10524872645203351694,380,True,,,
381,1052567182207116868,location_381_1052567182207116868,381,True,,,
382,10525702840286023651,location_382_10525702840286023651,382,True,,,
383,10527639481143292621,location_383_10527639481143292621,383,True,,,
384,10529081109712659278,location_384_10529081109712659278,384,True,,,
385,10529234806565848593,location_385_10529234806565848593,385,True,,,
386,10529437275391408937,location_386_10529437275391408937,386,True,,,
387,10530537207030755156,location_387_10530537207030755156,387,True,,,
388,10530839730094111000,location_388_10530839730094111000,388,True,,,
389,10531281083945979816,location_389_10531281083945979816,389,True,,,
390,10533856361619860641,location_390_10533856361619860641,390,True,,,
391,10535237003550573304,location_391_10535237003550573304,391,True,,,
392,10538810020511254290,location_392_10538810020511254290,392,True,,,
393,10540483895057393339,location_393_10540483895057393339,393,True,,,
394,10541548521698562302,location_394_10541548521698562302,394,True,,,
395,10541592474893846663,location_395_10541592474893846663,395,True,,,
396,105416453512613462,location_396_105416453512613462,396,True,,,
397,10544780013390906576,location_397_10544780013390906576,397,True,,,
398,10545218171466877520,location_398_10545218171466877520,398,True,,,
399,10547414558467424860,location_399_10547414558467424860,399,True,,,
400,10547644029542551396,location_400_10547644029542551396,400,True,,,
401,10549286991724040633,location_401_10549286991724040633,401,True,,,
402,10553262909501998803,location_402_10553262909501998803,402,True,,,
403,1055502203068990448,location_403_1055502203068990448,403,True,,,
404,10555035219999281336,location_404_10555035219999281336,404,True,,,
405,10557847935082473196,location_405_10557847935082473196,405,True,,,
406,10559158756941998099,location_406_10559158756941998099,406,True,,,
407,10559311169163757292,location_407_10559311169163757292,407,True,,,
408,10559858299327117690,location_408_10559858299327117690,408,True,,,
409,10561337806036848131,location_409_10561337806036848131,409,True,,,
410,10562520505978267074,location_410_10562520505978267074,410,True,,,
411,10564722544202998421,location_411_10564722544202998421,411,True,,,
412,10569759758035572043,location_412_10569759758035572043,412,True,,,
413,1057233363736998311,location_413_1057233363736998311,413,True,,,
414,10576227716543752972,location_414_10576227716543752972,414,True,,,
415,1057623218828364231,location_415_1057623218828364231,415,True,,,
416,10576709650104947452,location_416_10576709650104947452,416,True,,,
417,10577062947624193895,location_417_10577062947624193895,417,True,,,
418,10577737547831874672,location_418_10577737547831874672,418,True,,,
419,10582845001696811439,location_419_10582845001696811439,419,True,,,
420,1058638641183421222,location_420_1058638641183421222,420,True,,,
421,10587535259635149231,location_421_10587535259635149231,421,True,,,
422,1058787307808034745,location_422_1058787307808034745,422,True,,,
423,10588308344040496333,location_423_10588308344040496333,423,True,,,
424,10589095697172006370,location_424_10589095697172006370,424,True,,,
425,10591909542404026502,location_425_10591909542404026502,425,True,,,
426,10592059316047976838,location_426_10592059316047976838,426,True,,,
427,10592254922813100650,location_427_10592254922813100650,427,True,,,
428,10594699552716942961,location_428_10594699552716942961,428,True,,,
429,10594701213686149601,location_429_10594701213686149601,429,True,,,
430,1059487991466128965,location_430_1059487991466128965,430,True,,,
431,10595282242000748514,location_431_10595282242000748514,431,True,,,
432,1059589862132142587,location_432_1059589862132142587,432,True,,,
433,10606598288356306131,location_433_10606598288356306131,433,True,,,
434,10612172774970268746,location_434_10612172774970268746,434,True,,,
435,10612643764973843449,location_435_10612643764973843449,435,True,,,
436,10613722868157896,location_436_10613722868157896,436,True,,,
437,10614757004143713353,location_437_10614757004143713353,437,True,,,
438,10614794787613351803,location_438_10614794787613351803,438,True,,,
439,10615631631204448224,location_439_10615631631204448224,439,True,,,
440,10618907395052097549,location_440_10618907395052097549,440,True,,,
441,10619680293947279508,location_441_10619680293947279508,441,True,,,
442,10621356190197311189,location_442_10621356190197311189,442,True,,,
443,10621683219797896264,location_443_10621683219797896264,443,True,,,
444,10621984046480163114,location_444_10621984046480163114,444,True,,,
445,10622058913693742626,location_445_10622058913693742626,445,True,,,
446,10622567852621606315,location_446_10622567852621606315,446,True,,,
447,10623002701919118674,location_447_10623002701919118674,447,True,,,
448,10624275031460135068,location_448_10624275031460135068,448,True,,,
449,10624706516788229375,location_449_10624706516788229375,449,True,,,
450,10625354576274677326,location_450_10625354576274677326,450,True,,,
451,10625388800601881472,location_451_10625388800601881472,451,True,,,
452,10626467463921783231,location_452_10626467463921783231,452,True,,,
453,10627640510638294920,location_453_10627640510638294920,453,True,,,
454,10628490087379332241,location_454_10628490087379332241,454,True,,,
455,10629130796129624427,location_455_10629130796129624427,455,True,,,
456,10629834535567371227,location_456_10629834535567371227,456,True,,,
457,10629848156878276842,location_457_10629848156878276842,457,True,,,
458,10635376936420681323,location_458_10635376936420681323,458,True,,,
459,10635901103842610213,location_459_10635901103842610213,459,True,,,
460,10637457196009601880,location_460_10637457196009601880,460,True,,,
461,10639368287094572353,location_461_10639368287094572353,461,True,,,
462,10640327446584264835,location_462_10640327446584264835,462,True,,,
463,10642081874376381717,location_463_10642081874376381717,463,True,,,
464,10643141473995784294,location_464_10643141473995784294,464,True,,,
465,10643297912349911057,location_465_10643297912349911057,465,True,,,
466,1064514624707651879,location_466_1064514624707651879,466,True,,,
467,10647082635031601423,location_467_10647082635031601423,467,True,,,
468,1064970014070694032,location_468_1064970014070694032,468,True,,,
469,10649993009401938569,location_469_10649993009401938569,469,True,,,
470,10650362245767644000,location_470_10650362245767644000,470,True,,,
471,10652391522643912668,location_471_10652391522643912668,471,True,,,
472,10653708298332794859,location_472_10653708298332794859,472,True,,,
473,10653743799267234408,location_473_10653743799267234408,473,True,,,
474,10659148822795155925,location_474_10659148822795155925,474,True,,,
475,10660234852403116985,location_475_10660234852403116985,475,True,,,
476,10667697558246421929,location_476_10667697558246421929,476,True,,,
477,10669299218844789144,location_477_10669299218844789144,477,True,,,
478,10670320888999642880,location_478_10670320888999642880,478,True,,,
479,10670690662875118953,location_479_10670690662875118953,479,True,,,
480,10676390232651891359,location_480_10676390232651891359,480,True,,,
